market;funding_total_usd;status;country_code;city;funding_rounds;founded_year;seed;venture;equity_crowdfunding;undisclosed;convertible_note;debt_financing;angel;grant;private_equity;product_crowdfunding;round_A;round_B;round_C;round_D;round_E;round_F;round_G;round_H
200;15590000;1;112;2364;3;2008;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
454;2779980;0;112;3265;2;2008;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696;24600000;0;22;3631;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;150000;0;95;3432;1;2011;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
676;30608728;1;112;3269;1;1987;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
122;4500000;0;112;2304;2;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
410;17700000;0;112;417;3;2012;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
470;23800000;0;40;2099;2;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;100000;0;52;3680;1;2013;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;30000000;1;22;1288;1;2010;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
431;1000000;0;49;1458;1;2010;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
505;81574271;0;22;3390;4;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
174;35000000;0;112;3265;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
251;105651;0;6;3636;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;20000;0;49;3837;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;7575757;0;1;1;1;2009;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
642;210000;0;49;229;3;2011;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
41;80000;0;22;275;2;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;9600000;0;22;3390;2;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
601;70000;0;93;4147;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1432051;0;60;3377;3;2011;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
628;2800000;0;45;1622;2;2008;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;4100000;0;112;3559;2;2011;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;900000;0;112;3364;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
519;10000000;0;1;1;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;925000;0;112;3052;2;2010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
642;435400;0;112;184;1;2002;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;700000;0;112;944;2;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;3500000;0;112;50;1;2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
591;450000;0;52;3101;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;500000;0;112;170;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;7550000;0;112;3282;2;2005;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
256;6410000;0;49;2464;1;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
642;15000;0;1;1;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;43138;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;10000000;0;112;316;1;1984;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;20000;0;112;170;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;118000000;0;112;3269;4;2004;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0
48;502860000;0;112;4016;8;2001;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0
454;50000000;0;22;3399;2;2000;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
59;20000000;0;112;4066;1;1979;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
454;350000;0;112;1610;1;2000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
59;500000;0;112;1689;1;2008;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
589;6000000;1;112;3265;2;2007;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
328;20000000;0;112;2499;1;2006;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
59;40000000;0;112;113;1;1989;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
628;151022;0;16;3479;2;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;4260000;0;38;1555;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
703;4845819;0;112;232;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;1412834;0;39;2797;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;3356695;0;36;238;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;500000;1;112;3851;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;3409315;0;40;2099;1;1977;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
642;3500000;0;112;2560;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;4211031;0;112;2323;6;2006;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11;825000;0;112;1099;1;2013;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;400988;0;19;3851;3;2011;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;1770000;1;39;2527;1;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;4540000;0;30;3594;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
154;4400000;0;112;569;2;1997;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
674;2700000;0;20;4163;1;1988;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
703;600000;0;112;184;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;3355282;0;1;1;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;875000;0;112;2560;5;2012;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
307;6790000;0;112;960;2;1991;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
75;375000;0;93;2440;1;2004;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8;25000;0;49;663;1;2007;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
242;78799653;0;40;564;2;1998;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
628;147000;0;26;3268;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;2000000;0;19;2376;1;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;805908;0;40;2099;1;2001;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;19148000;0;112;718;5;2009;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
251;90000;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;4350000;0;112;759;2;2013;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;39610000;0;112;2110;3;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;2250180;0;112;2964;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;60000;0;112;2560;1;2010;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;1500000;0;112;3688;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;583000000;0;112;2364;4;2000;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
308;9000000;0;112;2560;2;2008;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
703;30000;0;1;1;1;2014;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;6467283;0;112;417;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
308;8140565;0;40;2754;2;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
460;3986362;0;20;1984;1;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
729;25560400;0;40;438;8;2006;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0
99;14130737;0;112;3054;4;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;500000;0;112;1142;1;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
587;150000;0;112;1223;1;2009;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;25930577;0;112;1792;5;2011;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
305;12005448;0;112;4037;5;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
642;1273000;0;112;2456;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;12000000;0;1;1;1;2009;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
97;3000000;0;22;275;1;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;98329011;0;9;4187;3;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;1000000;0;112;1717;1;1979;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
589;1595000;0;1;1;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
703;3705137;0;112;3303;1;1993;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
644;510000000;0;112;2120;2;2007;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
333;17087500;0;112;3265;3;2013;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
703;275166;0;1;1;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;4139407;0;112;2791;5;2010;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
154;7618249;0;112;2937;3;2006;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;2100000;0;112;3054;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;2500000;0;20;1984;1;1999;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;450000;0;112;2036;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;960000;0;112;2749;3;2010;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
634;1500000;0;1;1;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;50000;0;112;417;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;132500;0;112;2366;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;2757346;0;112;2081;3;2009;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
94;4250000;0;112;4113;2;2008;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
94;661000;0;101;1461;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;200000;0;112;2968;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;1287963;0;40;3394;1;2007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;28364818;0;112;1879;10;2006;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0
256;4545754;0;40;2099;1;2009;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
642;1300000;0;30;1806;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;34300806;0;40;2099;1;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;22009460;0;20;1984;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29;15000;0;112;2503;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;23000000;0;112;2275;2;2009;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
642;762000;0;112;2503;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;2338650;0;112;3356;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;33500000;0;40;564;2;2006;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
256;244600000;0;112;2576;2;1992;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
597;368000;0;91;589;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;4499999;0;19;2417;1;2005;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
628;17800000;0;112;3265;4;2008;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
8;10000000;0;112;2456;1;2004;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
628;50000;0;1;1;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;4000000;0;112;2831;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;16424363;0;40;3182;3;2004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;10720178;0;40;2661;1;1990;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;131568;0;4;518;2;2012;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;4710960;0;31;1889;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;25090000;0;49;1458;1;1997;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
200;25478613;0;112;2970;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;31040000;0;19;2417;3;2004;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
678;1270000;0;101;3567;1;2004;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;50000000;0;112;3282;2;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;430000;0;112;2304;1;2005;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
421;63016244;0;112;3780;4;2004;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
431;150000;0;112;3355;1;2009;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;3255325;0;112;3785;2;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;8500000;0;112;2749;2;2011;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
234;4045500;0;112;2112;3;2005;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
59;113701127;0;112;564;6;2004;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0
256;457282;0;112;564;7;2008;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
642;5705841;0;112;291;3;2001;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
234;13410901;0;112;2784;2;1999;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
695;28500000;0;112;802;2;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
100;25000000;0;112;3303;2;2007;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
642;1560000;0;1;1;1;2002;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
307;4000000;0;112;601;1;2010;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
307;775000;0;112;3660;2;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;2000000;0;49;1458;1;2007;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
642;1500000;1;112;1703;1;1997;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
80;25305000;1;112;3303;4;2002;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
642;3020000;0;112;1007;3;2011;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;138581610;0;112;492;5;2001;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0
591;7131124;1;112;1718;3;2007;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
308;13793098;1;112;2456;3;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;30000000;0;112;3334;1;2007;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;46900000;0;112;1949;1;1997;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
431;352500;0;112;953;2;2010;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3200000;0;112;2560;2;2008;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
604;1999998;1;112;2241;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65;4500000;0;92;1674;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;250000;0;112;3411;1;2011;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;21376001;1;112;3263;6;2004;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
234;45000000;0;112;2062;2;1987;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
587;20000000;0;112;2112;2;2003;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
476;23000000;0;112;417;2;1961;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;2800000;0;112;3255;1;1994;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
703;4700000;0;112;2726;1;1994;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;4979639;0;112;4034;4;2002;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
564;90000;0;112;807;2;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;10000000;0;112;1954;1;1947;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
597;33331814;0;112;3616;3;1994;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
311;53744444;0;112;2907;4;2007;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;20600000;0;112;2110;2;2013;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
59;1200000;0;112;113;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;158000;0;1;1;2;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;8500000;0;57;3732;2;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
256;34072000;0;112;3282;4;2003;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
715;200000;0;1;1;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;32000000;0;112;3309;2;1995;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;3315000;0;112;953;1;2000;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
59;1000000;0;112;1230;1;2001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;12024769;0;112;385;3;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;650000;0;112;1949;1;1992;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
307;760000;0;112;2699;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;110640466;1;112;3263;9;1996;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;0;0;0
442;12050000;0;101;3567;4;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;8033458;0;40;248;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;6321095;0;40;1225;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;2500000;0;112;718;1;2001;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
642;4277507;0;112;4024;2;2005;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;2100000;0;112;813;1;1998;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
305;329695;0;40;4114;1;2011;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
591;8198838;1;112;953;4;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;30500000;0;112;1662;2;2006;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
420;1245092;0;112;2882;3;2006;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;104594;0;50;1007;1;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;18700000;0;112;1079;5;2007;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
414;75000;0;112;2560;1;2010;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
546;5000000;0;112;1296;1;1983;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
307;8700000;0;112;803;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;150594138;0;107;3649;1;1976;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
308;600000;0;112;3534;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;4880000;0;19;2417;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;737630;0;112;1010;2;2011;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
642;3638201;0;112;2456;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;41250;0;1;1;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;151250000;0;112;417;6;2008;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
234;5280000;1;112;3276;1;1999;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8;30000;0;16;3096;1;2009;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;100905707;0;112;3500;3;2004;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
94;66500000;0;112;3263;3;2004;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
696;13274403;0;40;2099;3;2010;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;150000;0;112;819;1;2008;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;9000000;0;112;1956;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;100000;0;81;98;1;2013;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
234;3600000;0;112;170;3;2010;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
336;49122326;0;112;3265;4;1995;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0
234;2500000;0;40;22;1;1990;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
308;50100000;0;112;2544;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
597;135776263;0;112;3303;5;2004;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0
279;1250000;0;112;417;1;2011;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;100000000;0;49;1458;1;1992;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
361;1400000;0;112;2113;1;2013;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;13800000;0;103;231;2;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
21;7300000;1;112;3265;1;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
305;1998000;0;31;3197;3;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;85000000;0;1;1;1;2000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
642;592000;0;40;2099;1;2000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
642;20000000;1;112;2122;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;8960000;0;112;2576;3;2012;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
94;976865;0;40;917;1;2012;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
642;7974296;1;112;184;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;15000000;0;112;1640;4;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466;808211;0;40;2099;1;2013;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;40000;1;112;2560;1;2012;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;118500000;0;112;528;7;2007;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0
11;12100000;0;19;493;3;2003;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
703;3000;0;112;3912;1;2011;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;20000000;0;112;1402;1;2006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;11000000;0;95;3432;1;2002;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;20292075;0;112;1427;1;2005;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;12879637;0;40;1353;1;1997;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234;150000;0;25;390;1;2008;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
234;6000000;0;112;2243;1;1996;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;26980000;0;112;3265;6;2008;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
413;72500000;0;112;270;5;2008;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
94;22123893;0;112;564;1;2004;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
697;116987;0;50;1007;3;2013;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
358;57616859;0;112;1271;6;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
642;15600000;0;112;293;1;1998;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;137500;0;112;2906;1;2003;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
